Address,Zip Code,CD#,Year of Covenant,Affordable Units,Total Units,% of Affordable,Entitlements,Type2,AH Studio Unit #,AH 1BR Unit #,AH 2BR Unit #,AH 3BR Unit #,AH 4BR Unit #,AH 5BR Unit#,AH 6BR Unit#,LAT,LONG,Cleaned_Address
1100 S. Main St.,90015.0,14,2022,42.0,379.0,11.08%,Other Ordinances Or Discretionary,Market Rate Developments,,,,,,,,34.0388508,-118.2580741,1100 S. Main St.
1080 S. Vermont Ave.,90006.0,1,2022,12.0,228.0,5.26%,Other Ordinances Or Discretionary,Market Rate Developments,"635, 730","322, 345, 432, 446, 502, 519","325, 405, 533, 607",,,,,34.0510474,-118.2912682,1080 S. Vermont Ave.
525 S. Santa Fe Ave.,90013.0,14,2022,29.0,475.0,6.11%,Other Ordinances Or Discretionary,Market Rate Developments,,,,,,,,34.040889,-118.232189,525 S. Santa Fe Ave.
300 W. 73rd St.,90003.0,9,2022,44.0,45.0,97.78%,Other Ordinances Or Discretionary,Market Rate Developments,,,,,,,,33.9737195,-118.2783177,300 W. 73rd St.
10400 S. San Pedro St.,90003.0,8,2022,46.0,47.0,97.87%,Other Ordinances Or Discretionary,Market Rate Developments,,,,,,,,33.9417944,-118.2692215,10400 S. San Pedro St.
2554 S. Genesee Ave.,90016.0,10,2022,10.0,65.0,15.38%,Other Ordinances Or Discretionary,Market Rate Developments,504,"205, 308, 310, 406, 502, 603","201, 207, 411",,,,,34.0328969,-118.3697431,2554 S. Genesee Ave.
10915 W. Strathmore Dr.,90024.0,5,2022,5.0,37.0,13.51%,Other Ordinances Or Discretionary,Market Rate Developments,,,,527,,"103, 226, 320, 426",,34.0682839,-118.4494709,10915 W. Strathmore Dr.
2444 S. Barry Ave.,90064.0,11,2022,60.0,61.0,98.36%,Density Bonus,Affordable Housing Trust Fund Projects (Mp),,,,,,,,34.0149609,-118.4320585,2444 S. Barry Ave.
2471 S. Lincoln Blvd.,90291.0,11,2022,39.0,40.0,97.50%,Density Bonus,Affordable Housing Trust Fund Projects (Mp),,,,,,,,33.9927979,-118.4505585,2471 S. Lincoln Blvd.
843 N. Banning Blvd.,90744.0,15,2022,63.0,64.0,98.44%,Density Bonus,Affordable Housing Trust Fund Projects (Mp),,,,,,,,33.78165,-118.25763,843 N. Banning Blvd.
6658 W. Franklin Ave.,90028.0,4,2022,10.0,64.0,15.63%,Density Bonus,Affordable Housing Trust Fund Projects (Mp),"102, 105, 201, 209, 303, 306, 407, 410, 508, 511",,,,,,,34.1464892,-118.3446051,6658 W. Franklin Ave.
8767 N. Parthenia Pl.,91343.0,6,2022,71.0,73.0,97.26%,Density Bonus,Affordable Housing Trust Fund Projects (Mp),,,,,,,,34.2292897,-118.4666503,8767 N. Parthenia Pl.
1021 N. Vermont Ave.,90029.0,13,2022,185.0,187.0,98.93%,Transit Oriented Communities (Toc),Affordable Housing Trust Fund Projects (Mp),,,,,,,,34.0900899,-118.29204,1021 N. Vermont Ave.
2106 S. Central Ave.,90011.0,9,2022,56.0,57.0,98.25%,Transit Oriented Communities (Toc),Affordable Housing Trust Fund Projects (Mp),,,,,,,,34.02211,-118.25248,2106 S. Central Ave.
2751 W. Francis Ave.,90005.0,1,2022,63.0,64.0,98.44%,Transit Oriented Communities (Toc),Affordable Housing Trust Fund Projects (Mp),,,,,,,,34.0570522,-118.285595,2751 W. Francis Ave.
4507 S. Main St.,90037.0,9,2022,60.0,61.0,98.36%,Transit Oriented Communities (Toc),Affordable Housing Trust Fund Projects (Mp),,,,,,,,34.0025633,-118.2743553,4507 S. Main St.
1623 W. Manchester Ave.,90047.0,8,2022,49.0,50.0,98.00%,Transit Oriented Communities (Toc),Affordable Housing Trust Fund Projects (Mp),,,,,,,,33.96016,-118.30552,1623 W. Manchester Ave.
1432 W. Miramar St.,90026.0,1,2022,93.0,94.0,98.94%,Transit Oriented Communities (Toc),Affordable Housing Trust Fund Projects (Mp),,,,,,,,34.0596669,-118.2619977,1432 W. Miramar St.
715 N. Alvarado St.,90026.0,13,2022,80.0,81.0,98.77%,Transit Oriented Communities (Toc),Affordable Housing Trust Fund Projects (Mp),,,,,,,,34.07419,-118.26573,715 N. Alvarado St.
8547 N. Sepulveda Blvd.,91343.0,5,2022,53.0,54.0,98.15%,Other Ordinances Or Discretionary,Affordable Housing Trust Fund Projects (Mp),,,,,,,,34.2066451,-118.4659667,8547 N. Sepulveda Blvd.
1355 N. Avalon Blvd.,90744.0,15,2022,53.0,54.0,98.15%,Other Ordinances Or Discretionary,Affordable Housing Trust Fund Projects (Mp),,,,,,,,33.7900997,-118.2635412,1355 N. Avalon Blvd.
319 N. Beacon St.,90731.0,15,2022,88.0,89.0,98.88%,Other Ordinances Or Discretionary,Affordable Housing Trust Fund Projects (Mp),,,,,,,,33.745503,-118.2808105,319 N. Beacon St.
318 N. Juanita Ave.,90004.0,13,2022,52.0,53.0,98.11%,Other Ordinances Or Discretionary,Affordable Housing Trust Fund Projects (Mp),,,,,,,,34.0770089,-118.2901389,318 N. Juanita Ave.
316 N. Juanita Ave.,90004.0,13,2022,51.0,52.0,98.08%,Other Ordinances Or Discretionary,Affordable Housing Trust Fund Projects (Mp),,,,,,,,34.0768619,-118.2901409,316 N. Juanita Ave.
320 N. Juanita Ave.,90004.0,13,2022,71.0,72.0,98.61%,Other Ordinances Or Discretionary,Affordable Housing Trust Fund Projects (Mp),,,,,,,,34.0771989,-118.2894291,320 N. Juanita Ave.
3552 E. Whittier Blvd.,90023.0,14,2022,63.0,64.0,98.44%,Other Ordinances Or Discretionary,Affordable Housing Trust Fund Projects (Mp),,,,,,,,34.025874,-118.196961,3552 E. Whittier Blvd.
1351 E. 41st St.,90011.0,9,2022,126.0,127.0,99.21%,Other Ordinances Or Discretionary,Affordable Housing Trust Fund Projects (Mp),,,,,,,,34.009278,-118.250201,1351 E. 41st St.
4639 N TUJUNGA AVE,,2,2024,57.0,58.0,98.28%,ED1,,,,,,,,,34.2334089,-118.3818787,4639 N TUJUNGA AVE
8011 N VINELAND AVE,,6,2024,134.0,135.0,99.26%,ED1,,,,,,,,,34.278262,-118.5702846,8011 N VINELAND AVE
11039 W STRATHERN ST,,6,2024,96.0,97.0,98.97%,ED1,,,,,,,,,34.2158449,-118.4234434,11039 W STRATHERN ST
1228 S NORMANDIE AVE,,1,2024,74.0,75.0,98.67%,ED1,,,,,,,,,34.0481663,-118.2997428,1228 S NORMANDIE AVE
1140 N GLENDALE BLVD,,13,2024,107.0,108.0,99.07%,ED1,,,,,,,,,34.0785277,-118.2602326,1140 N GLENDALE BLVD
23036 W VENTURA BLVD,,3,2024,99.0,100.0,99.00%,ED1,,,,,,,,,34.1656853,-118.5286863,23036 W VENTURA BLVD
125 N BAILEY ST,,14,2024,59.0,60.0,98.33%,ED1,,,,,,,,,34.0480145,-118.2180848,125 N BAILEY ST
8163 N SEPULVEDA BLVD,,6,2024,90.0,91.0,98.90%,ED1,,,,,,,,,34.2066451,-118.4659667,8163 N SEPULVEDA BLVD
14716 W FRIAR ST,,6,2024,58.0,59.0,98.31%,ED1,,,,,,,,,34.1854602,-118.4538032,14716 W FRIAR ST
5607 S MAIN ST,,9,2024,25.0,26.0,96.15%,ED1,,,,,,,,,33.9912403,-118.2742238,5607 S MAIN ST
11301 S ATHENS WAY,,8,2024,40.0,41.0,97.56%,ED1,,,,,,,,,33.931861,-118.2790525,11301 S ATHENS WAY
5436 S BROADWAY,,9,2024,36.0,37.0,97.30%,ED1,,,,,,,,,33.992544,-118.2780927,5436 S BROADWAY
2528 E 1ST ST,,14,2024,50.0,51.0,98.04%,ED1,,,,,,,,,34.0423488,-118.208013,2528 E 1ST ST
2553 W 12TH ST,,1,2024,28.0,29.0,96.55%,ED1,,,,,,,,,34.0492998,-118.2932777,2553 W 12TH ST
8301 S HOOVER ST,,8,2024,69.0,70.0,98.57%,ED1,,,,,,,,,33.96343,-118.28724,8301 S HOOVER ST
10705 S AVALON BLVD,,8,2024,68.0,69.0,98.55%,ED1,,,,,,,,,33.9390794,-118.2654341,10705 S AVALON BLVD
7823 S BROADWAY,,9,2024,29.0,29.0,100.00%,ED1,,,,,,,,,33.9681714,-118.2786394,7823 S BROADWAY
5860 S LOS ANGELES ST,,9,2024,138.0,139.0,99.28%,ED1,,,,,,,,,33.9878648,-118.2702592,5860 S LOS ANGELES ST
7524 S HOOVER ST,,8,2024,78.0,79.0,98.73%,ED1,,,,,,,,,33.9709411,-118.2869377,7524 S HOOVER ST
1327 S WEST BLVD,,10,2024,26.0,27.0,96.30%,ED1,,,,,,,,,34.0474265,-118.3338599,1327 S WEST BLVD
7501 S WESTERN AVE,,8,2024,155.0,156.0,99.36%,ED1,,,,,,,,,33.9716848,-118.309505,7501 S WESTERN AVE
1604 W 11TH ST,,1,2024,30.0,31.0,96.77%,ED1,,,,,,,,,34.0476496,-118.275534,1604 W 11TH ST
1627 S OAK ST,,1,2024,34.0,35.0,97.14%,ED1,,,,,,,,,33.9502597,-118.3657042,1627 S OAK ST
11840 S CENTRAL AVE,,15,2024,69.0,70.0,98.57%,ED1,,,,,,,,,33.9251733,-118.2540411,11840 S CENTRAL AVE
12188 N SAN FERNANDO ROAD,,7,2024,120.0,121.0,99.17%,ED1,,,,,,,,,34.0987414,-118.2342549,12188 N SAN FERNANDO ROAD
4345 S CRENSHAW BLVD,,8,2024,55.0,56.0,98.21%,ED1,,,,,,,,,34.004044,-118.3328529,4345 S CRENSHAW BLVD
8111 S WESTERN AVE,,8,2024,45.0,46.0,97.83%,ED1,,,,,,,,,33.9650766,-118.3092485,8111 S WESTERN AVE
5879 S CROCKER ST,,9,2024,18.0,18.0,100.00%,ED1,,,,,,,,,34.0423799,-118.2437752,5879 S CROCKER ST
4269 S HOOVER ST,,9,2024,92.0,93.0,98.92%,ED1,,,,,,,,,34.0058626,-118.2873891,4269 S HOOVER ST
1301 N CHEROKEE AVE,,13,2024,52.0,53.0,98.11%,ED1,,,,,,,,,34.0945196,-118.3354878,1301 N CHEROKEE AVE
5001 S BROADWAY,,9,2024,186.0,187.0,99.47%,ED1,,,,,,,,,33.9972489,-118.2786092,5001 S BROADWAY
1432 E 25TH ST,,9,2024,54.0,55.0,98.18%,ED1,,,,,,,,,34.0166505,-118.2485806,1432 E 25TH ST
144 S CATALINA ST,,10,2024,45.0,46.0,97.83%,ED1,,,,,,,,,34.0714577,-118.2951191,144 S CATALINA ST
7311 S FIGUEROA ST,,8,2024,144.0,148.0,97.30%,ED1,,,,,,,,,33.9732622,-118.2829683,7311 S FIGUEROA ST
7408 S FIGUEROA ST,,8,2024,156.0,160.0,97.50%,ED1,,,,,,,,,33.97233,-118.28239,7408 S FIGUEROA ST
4186 S WESTERN AVE,,8,2024,117.0,118.0,99.15%,ED1,,,,,,,,,34.0074252,-118.3086405,4186 S WESTERN AVE
8301 S WESTERN AVE,,8,2024,51.0,52.0,98.08%,ED1,,,,,,,,,33.9634954,-118.3093597,8301 S WESTERN AVE
2023 E IMPERIAL HWY,,15,2024,89.0,90.0,98.89%,ED1,,,,,,,,,33.9295653,-118.235477,2023 E IMPERIAL HWY
9305 S MAIN ST,,8,2024,61.0,61.0,100.00%,ED1,,,,,,,,,33.95166830000001,-118.2741055,9305 S MAIN ST
2229 W VENICE BLVD,,10,2024,57.0,58.0,98.28%,ED1,,,,,,,,,34.0452252,-118.350816,2229 W VENICE BLVD
4301 S VERMONT AVE,,9,2024,187.0,188.0,99.47%,ED1,,,,,,,,,34.0054434,-118.2915621,4301 S VERMONT AVE
427 E 7TH ST,,14,2024,215.0,216.0,99.54%,ED1,,,,,,,,,34.0415364,-118.2474941,427 E 7TH ST
5975 S CRENSHAW BLVD,,8,2024,52.0,53.0,98.11%,ED1,,,,,,,,,33.9856014,-118.3312443,5975 S CRENSHAW BLVD
5516 S CENTRAL AVE,,9,2024,28.0,29.0,96.55%,ED1,,,,,,,,,33.9924168,-118.2562546,5516 S CENTRAL AVE
2838 E WABASH AVE,,14,2024,51.0,52.0,98.08%,ED1,,,,,,,,,34.04978,-118.1969,2838 E WABASH AVE
13200 N BROMONT AVE,,7,2024,178.0,180.0,98.89%,ED1,,,,,,,,,34.2801519,-118.403912,13200 N BROMONT AVE
1725 S LA CIENEGA BLVD 1-26,,5,2024,59.0,60.0,98.33%,ED1,,,,,,,,,34.046612,-118.376498,1725 S LA CIENEGA BLVD
8304 S BROADWAY,,9,2024,29.0,30.0,96.67%,ED1,,,,,,,,,33.9639219,-118.2780486,8304 S BROADWAY
3452 W SLAUSON AVE,,8,2024,26.0,27.0,96.30%,ED1,,,,,,,,,33.988791,-118.3328297,3452 W SLAUSON AVE
6219 W BANNER AVE,,13,2024,63.0,64.0,98.44%,ED1,,,,,,,,,34.0918809,-118.3251566,6219 W BANNER AVE
11151 S BROADWAY,,8,2024,39.0,40.0,97.50%,ED1,,,,,,,,,33.9337983,-118.2786493,11151 S BROADWAY
1734 N HUDSON AVE,,13,2024,64.0,65.0,98.46%,ED1,,,,,,,,,34.10252,-118.33209,1734 N HUDSON AVE
5511 N ETHEL AVE,,4,2024,199.0,200.0,99.50%,ED1,,,,,,,,,34.0980969,-118.1442959,5511 N ETHEL AVE
7715 S CRENSHAW BLVD,,8,2024,221.0,222.0,99.55%,ED1,,,,,,,,,33.9694516,-118.3312234,7715 S CRENSHAW BLVD
2900 S ORANGE DR,,10,2024,33.0,34.0,97.06%,ED1,,,,,,,,,34.0273819,-118.3550139,2900 S ORANGE DR
13568 W RYE ST 1-6,,4,2024,225.0,225.0,100.00%,ED1,,,,,,,,,34.1516608,-118.4287686,13568 W RYE ST
926 S KINGSLEY DR,,10,2024,135.0,136.0,99.26%,ED1,,,,,,,,,34.0549117,-118.3028431,926 S KINGSLEY DR
1454 W FLORENCE AVE,,8,2024,30.0,31.0,96.77%,ED1,,,,,,,,,33.97437439999999,-118.3023229,1454 W FLORENCE AVE
927 S KINGSLEY DR,,10,2024,135.0,136.0,99.26%,ED1,,,,,,,,,34.0549312,-118.30334,927 S KINGSLEY DR
7320 S BROADWAY,,9,2024,37.0,37.0,100.00%,ED1,,,,,,,,,33.9730294,-118.2780809,7320 S BROADWAY
4129 S AVALON BLVD,,9,2024,47.0,48.0,97.92%,ED1,,,,,,,,,34.0083092,-118.2654761,4129 S AVALON BLVD
632 E WASHINGTON BLVD,,9,2024,70.0,71.0,98.59%,ED1,,,,,,,,,34.0278113,-118.2582147,632 E WASHINGTON BLVD
4300 S WESTERN AVE,,8,2024,0.0,0.0,#DIV/0!,ED1,,,,,,,,,34.0049685,-118.3086323,4300 S WESTERN AVE
684 W 18TH ST,,15,2024,25.0,26.0,96.15%,ED1,,,,,,,,,34.035975,-118.2731718,684 W 18TH ST
644 W 8TH ST,,15,2024,25.0,26.0,96.15%,ED1,,,,,,,,,34.0463602,-118.2589823,644 W 8TH ST
17100 VICTORY BLVD,,6,2024,192.0,194.0,98.97%,ED1,,,,,,,,,34.1866259,-118.5056391,17100 VICTORY BLVD
1156 W FLORENCE AVE,,8,2024,13.0,15.0,86.67%,ED1,,,,,,,,,33.974361,-118.2958601,1156 W FLORENCE AVE
"1234 W MARTIN LUTHER KING, JR BLVD",,9,2024,16.0,16.0,100.00%,ED1,,,,,,,,,34.0105558,-118.2972391,"1234 W MARTIN LUTHER KING, JR BLVD"
900 S WILTON PL,,5,2024,79.0,80.0,98.75%,ED1,,,,,,,,,34.0556789,-118.3140753,900 S WILTON PL
1431 N VISTA ST,,13,2024,37.0,38.0,97.37%,ED1,,,,,,,,,34.0968922,-118.3520066,1431 N VISTA ST
6908 N BAIRD AVE,,4,2024,47.0,48.0,97.92%,ED1,,,,,,,,,34.1960315,-118.5371395,6908 N BAIRD AVE
6545 N WOODLEY AVE,,6,2024,35.0,36.0,97.22%,ED1,,,,,,,,,34.1900438,-118.4839261,6545 N WOODLEY AVE
11418 W MISSOURI AVE,,11,2024,43.0,44.0,97.73%,ED1,,,,,,,,,34.0408296,-118.4473704,11418 W MISSOURI AVE
12035 W RUNNYMEDE ST,,2,2024,71.0,72.0,98.61%,ED1,,,,,,,,,34.2059952,-118.3956982,12035 W RUNNYMEDE ST
5814 W VIRGINIA AVE,,13,2024,42.0,43.0,97.67%,ED1,,,,,,,,,34.09149900000001,-118.316419,5814 W VIRGINIA AVE
1322 W MARYLAND ST,,1,2024,120.0,121.0,99.17%,ED1,,,,,,,,,34.0559784,-118.2618357,1322 W MARYLAND ST
3416 E 1ST ST,,14,2024,49.0,50.0,98.00%,ED1,,,,,,,,,34.0367135,-118.1944315,3416 E 1ST ST
3340 S SHELBY DR 1-86,,5,2024,76.0,76.0,100.00%,ED1,,,,,,,,,34.031437,-118.4013635,3340 S SHELBY DR
12342 W OSBORNE PL,,7,2024,99.0,100.0,99.00%,ED1,,,,,,,,,34.25962,-118.40175,12342 W OSBORNE PL
6200 S BROADWAY,,9,2024,65.0,66.0,98.48%,ED1,,,,,,,,,33.9830626,-118.2780227,6200 S BROADWAY
1601 W VENICE BLVD,,1,2024,9.0,9.0,100.00%,ED1,,,,,,,,,34.0452252,-118.350816,1601 W VENICE BLVD
14658 W GILMORE ST,,6,2024,47.0,48.0,97.92%,ED1,,,,,,,,,34.18746120000001,-118.4529137,14658 W GILMORE ST
3950 W INGRAHAM ST,,10,2024,58.0,59.0,98.31%,ED1,,,,,,,,,34.0603958,-118.3129565,3950 W INGRAHAM ST
11806 W BURBANK BLVD,,2,2024,29.0,30.0,96.67%,ED1,,,,,,,,,34.1723993,-118.6449145,11806 W BURBANK BLVD
12750 W MOORPARK ST 1-11,,4,2024,51.0,51.0,100.00%,ED1,,,,,,,,,34.1501061,-118.4110389,12750 W MOORPARK ST
11606 W ARCHWOOD ST,,2,2024,17.0,17.0,100.00%,ED1,,,,,,,,,34.1920241,-118.3847498,11606 W ARCHWOOD ST
1412 N MARIPOSA AVE,,13,2024,71.0,72.0,98.61%,ED1,,,,,,,,,34.0969784,-118.2991608,1412 N MARIPOSA AVE
2312 S CENTRAL AVE,,9,2024,59.0,60.0,98.33%,ED1,,,,,,,,,34.0202223,-118.2536989,2312 S CENTRAL AVE
21300 W OXNARD ST 1-173,,3,2024,297.0,301.0,98.67%,ED1,,,,,,,,,34.1786674,-118.5951859,21300 W OXNARD ST
801 N WATERLOO ST,,13,2024,131.0,132.0,99.24%,ED1,,,,,,,,,34.0758198,-118.2684923,801 N WATERLOO ST
816 N NORMANDIE AVE,,13,2024,39.0,40.0,97.50%,ED1,,,,,,,,,34.0854401,-118.3000638,816 N NORMANDIE AVE
121 N MATHEWS ST,,14,2024,39.0,40.0,97.50%,ED1,,,,,,,,,34.0437799,-118.2083689,121 N MATHEWS ST
316 S CATALINA ST,,10,2024,46.0,47.0,97.87%,ED1,,,,,,,,,,,316 S CATALINA ST
14535 W WEDDINGTON ST,,4,2024,22.0,23.0,95.65%,ED1,,,,,,,,,34.16690610000001,-118.4500226,14535 W WEDDINGTON ST
920 W FLORENCE AVE 1-22,,8,2024,46.0,46.0,100.00%,ED1,,,,,,,,,33.9743178,-118.2899051,920 W FLORENCE AVE
2141 E CESAR E CHAVEZ AVE,,14,2024,18.0,19.0,94.74%,ED1,,,,,,,,,34.0480634,-118.210155,2141 E CESAR E CHAVEZ AVE
1614 S GRAMERCY PL,,10,2024,21.0,22.0,95.45%,ED1,,,,,,,,,34.0430608,-118.3126663,1614 S GRAMERCY PL
1845 N TAFT AVE,,13,2024,106.0,107.0,99.07%,ED1,,,,,,,,,34.1047611,-118.3150302,1845 N TAFT AVE
6018 S BRYNHURST AVE,,8,2024,49.0,51.0,96.08%,ED1,,,,,,,,,33.9847233,-118.3335109,6018 S BRYNHURST AVE
5753 S BRYNHURST AVE,,8,2024,52.0,53.0,98.11%,ED1,,,,,,,,,33.9893218,-118.3336357,5753 S BRYNHURST AVE
1020 N ARDMORE AVE,,13,2024,55.0,56.0,98.21%,ED1,,,,,,,,,34.0892795,-118.3015886,1020 N ARDMORE AVE
6401 N WHITMAN AVE 1-15,,6,2024,1.0,1.0,100.00%,ED1,,,,,,,,,34.18688,-118.47671,6401 N WHITMAN AVE
6401 S BROADWAY,,9,2024,49.0,50.0,98.00%,ED1,,,,,,,,,33.9812034,-118.2786538,6401 S BROADWAY
8615 N SEPULVEDA BLVD,,6,2024,244.0,245.0,99.59%,ED1,,,,,,,,,34.2066451,-118.4659667,8615 N SEPULVEDA BLVD
17184 W CHATSWORTH ST,,12,2024,68.0,69.0,98.55%,ED1,,,,,,,,,34.2645442,-118.5084867,17184 W CHATSWORTH ST
2009 E 2ND ST,,14,2024,45.0,46.0,97.83%,ED1,,,,,,,,,34.0444659,-118.2150391,2009 E 2ND ST
1023 N BERENDO ST,,13,2024,127.0,128.0,99.22%,ED1,,,,,,,,,34.0901397,-118.2941956,1023 N BERENDO ST
2330 E 3RD ST,,14,2024,52.0,53.0,98.11%,ED1,,,,,,,,,34.0413813,-118.2115658,2330 E 3RD ST
6820 S WESTERN AVE,,8,2024,36.0,37.0,97.30%,ED1,,,,,,,,,33.97726,-118.30876,6820 S WESTERN AVE
5750 W SAN VICENTE BLVD 1-8,,10,2024,45.0,46.0,97.83%,ED1,,,,,,,,,34.0553087,-118.357837,5750 W SAN VICENTE BLVD
1931 N WORKMAN ST,,1,2024,136.0,137.0,99.27%,ED1,,,,,,,,,34.2978138,-118.4292721,1931 N WORKMAN ST
1563 E 22ND ST,,9,2024,177.0,178.0,99.44%,ED1,,,,,,,,,34.0180547,-118.2461983,1563 E 22ND ST
1015 W 21ST ST,,1,2024,6.0,7.0,85.71%,ED1,,,,,,,,,33.725201,-118.2993365,1015 W 21ST ST
2245 S AMHERST AVE,,11,2024,37.0,38.0,97.37%,ED1,,,,,,,,,34.0469105,-118.4738933,2245 S AMHERST AVE
5326 N FIGUEROA ST,,1,2024,34.0,35.0,97.14%,ED1,,,,,,,,,34.10707,-118.19751,5326 N FIGUEROA ST
15931 W VICTORY BLVD,,6,2024,99.0,100.0,99.00%,ED1,,,,,,,,,34.1868294,-118.4720413,15931 W VICTORY BLVD
224 S AVENUE 55,,1,2024,24.0,25.0,96.00%,ED1,,,,,,,,,33.8385461,-118.31483,224 S AVENUE
8201 S BROADWAY,,9,2024,30.0,31.0,96.77%,ED1,,,,,,,,,33.96487,-118.27849,8201 S BROADWAY
1115 N HELIOTROPE DR,,13,2024,45.0,46.0,97.83%,ED1,,,,,,,,,34.0913391,-118.2951656,1115 N HELIOTROPE DR
2654 S MAGNOLIA AVE,,9,2024,14.0,15.0,93.33%,ED1,,,,,,,,,34.0549076,-118.242643,2654 S MAGNOLIA AVE
16136 W DEVONSHIRE ST,,12,2024,13.0,15.0,86.67%,ED1,,,,,,,,,34.2571754,-118.4839747,16136 W DEVONSHIRE ST
1405 W 228TH ST,,15,2024,20.0,20.0,100.00%,ED1,,,,,,,,,33.8192526,-118.3016698,1405 W 228TH ST
1885 W SLAUSON AVE,,8,2024,78.0,79.0,98.73%,ED1,,,,,,,,,33.9894127,-118.3109957,1885 W SLAUSON AVE
2859 W FRANCIS AVE,,1,2024,289.0,290.0,99.66%,ED1,,,,,,,,,34.0570674,-118.2882411,2859 W FRANCIS AVE
3716 S BENTLEY AVE,,5,2024,71.0,72.0,98.61%,ED1,,,,,,,,,34.0154467,-118.4167467,3716 S BENTLEY AVE
3655 W PICO BLVD,,10,2024,88.0,89.0,98.88%,ED1,,,,,,,,,34.0476598,-118.3208698,3655 W PICO BLVD
1078 W 39TH ST,,8,2024,119.0,120.0,99.17%,ED1,,,,,,,,,34.0153345,-118.293749,1078 W 39TH ST
14243 W SYLVAN ST 1-5,,6,2024,80.0,81.0,98.77%,ED1,,,,,,,,,34.185081,-118.4437288,14243 W SYLVAN ST
1726 N ALEXANDRIA AVE,,4,2024,67.0,69.0,97.10%,ED1,,,,,,,,,34.1026403,-118.2980289,1726 N ALEXANDRIA AVE
843 N ALFRED ST,,5,2024,143.0,144.0,99.31%,ED1,,,,,,,,,34.0867567,-118.3755729,843 N ALFRED ST
5328 N TOPANGA CANYON BLVD,,3,2024,44.0,45.0,97.78%,ED1,,,,,,,,,34.1389292,-118.6010446,5328 N TOPANGA CANYON BLVD
4319 N TOLAND WAY 1-4,,1,2024,140.0,141.0,99.29%,ED1,,,,,,,,,34.1217593,-118.2220892,4319 N TOLAND WAY
800 S LORRAINE BLVD,,5,2024,63.0,64.0,98.44%,ED1,,,,,,,,,34.0590522,-118.3212997,800 S LORRAINE BLVD
1408 W JEFFERSON BLVD,,8,2024,0.0,1.0,0.00%,ED1,,,,,,,,,34.0252698,-118.2974027,1408 W JEFFERSON BLVD
9701 N VESPER AVE,,6,2024,132.0,133.0,99.25%,ED1,,,,,,,,,34.2463099,-118.4504497,9701 N VESPER AVE
1943 S MANNING AVE,,5,2024,62.0,63.0,98.41%,ED1,,,,,,,,,34.05024,-118.42929,1943 S MANNING AVE
2625 S CULLEN ST,,10,2024,69.0,77.0,89.61%,ED1,,,,,,,,,34.0334482,-118.3774902,2625 S CULLEN ST
12012 W HART ST 1-22,,2,2024,21.0,24.0,87.50%,ED1,,,,,,,,,34.1973897,-118.3948707,12012 W HART ST
443 S SOTO ST,,14,2024,137.0,138.0,99.28%,ED1,,,,,,,,,34.0396135,-118.2133075,443 S SOTO ST
4827 S CRENSHAW BLVD,,8,2024,55.0,56.0,98.21%,ED1,,,,,,,,,33.9991807,-118.3312174,4827 S CRENSHAW BLVD
611 S HOBART BLVD,,10,2024,79.0,80.0,98.75%,ED1,,,,,,,,,34.0630348,-118.305728,611 S HOBART BLVD
415 E 5TH ST,,14,2024,0.0,1.0,0.00%,ED1,,,,,,,,,34.04451,-118.24436,415 E 5TH ST
5444 N CAMELLIA AVE,,2,2024,45.0,46.0,97.83%,ED1,,,,,,,,,34.1699546,-118.3820322,5444 N CAMELLIA AVE
2075 W JEFFERSON BLVD,,10,2024,99.0,100.0,99.00%,ED1,,,,,,,,,34.0257565,-118.3174053,2075 W JEFFERSON BLVD
11035 W AQUA VISTA ST 1-23,,2,2024,85.0,86.0,98.84%,ED1,,,,,,,,,34.145158,-118.3714184,11035 W AQUA VISTA ST
5645 W FERNWOOD AVE,,13,2024,518.0,523.0,99.04%,ED1,,,,,,,,,34.0965192,-118.3123567,5645 W FERNWOOD AVE
3901 S NORMANDIE AVE,,8,2024,83.0,84.0,98.81%,ED1,,,,,,,,,34.015298,-118.3003385,3901 S NORMANDIE AVE
964 E JEFFERSON BLVD,,9,2024,70.0,71.0,98.59%,ED1,,,,,,,,,34.0123349,-118.2587608,964 E JEFFERSON BLVD
2323 S SCARFF ST,,1,2024,77.0,78.0,98.72%,ED1,,,,,,,,,34.0327931,-118.2804795,2323 S SCARFF ST
1250 W JEFFERSON BLVD,,8,2024,121.0,122.0,99.18%,ED1,,,,,,,,,34.0248575,-118.2927213,1250 W JEFFERSON BLVD
12801 W BARBARA ANN ST,,2,2024,65.0,66.0,98.48%,ED1,,,,,,,,,34.200464,-118.4117142,12801 W BARBARA ANN ST
7324 N WOODLEY AVE,,6,2024,0.0,0.0,#DIV/0!,ED1,,,,,,,,,34.20365,-118.48346,7324 N WOODLEY AVE
14707 W BURBANK BLVD,,4,2024,90.0,91.0,98.90%,ED1,,,,,,,,,34.1725221,-118.6446463,14707 W BURBANK BLVD
2601 E MICHIGAN AVE,,14,2024,49.0,50.0,98.00%,ED1,,,,,,,,,34.0386836,-118.1779051,2601 E MICHIGAN AVE
7770 W HOLLYWOOD BLVD,,13,2024,212.0,213.0,99.53%,ED1,,,,,,,,,34.1014226,-118.3589424,7770 W HOLLYWOOD BLVD
6834 N BAIRD AVE,,4,2024,91.0,92.0,98.91%,ED1,,,,,,,,,34.1948434,-118.5370031,6834 N BAIRD AVE
